"id","customer_id","order_date","total_amount"
1702,144,"2026-05-03 10:27:45.935068",13.19
1701,76,"2026-05-03 10:26:35.247303",12.99
1700,76,"2026-05-03 10:26:11.614069",18.49
1699,137,"2026-05-03 10:25:12.50874",12.99
1698,137,"2026-05-03 10:25:07.468873",16.49
1697,137,"2026-05-03 10:24:57.498932",11.99
1696,163,"2026-05-03 10:24:05.254724",34.99
1695,163,"2026-05-03 10:23:55.611154",19.26
1694,163,"2026-05-03 10:23:38.082675",12.99
1693,163,"2026-05-03 10:23:09.90252",9.49
1692,244,"2026-05-03 10:22:14.531791",8.09
1691,244,"2026-05-03 10:21:57.570375",12.99
1690,292,"2026-05-03 10:20:59.414856",12.99
1689,292,"2026-05-03 10:20:18.116353",13.19
1688,292,"2026-05-03 10:20:06.429529",17.19
1687,267,"2026-05-03 10:18:36.659387",45.00
1686,267,"2026-05-03 10:18:25.203356",13.19
1685,267,"2026-05-03 10:18:12.558835",19.49
1684,130,"2026-05-03 10:16:49.721845",12.99
1683,40,"2026-05-03 10:15:33.412332",31.49
1682,40,"2026-05-03 10:15:14.80683",13.19
1681,40,"2026-05-03 10:15:06.247183",12.99
1680,305,"2026-05-02 23:24:31.316339",8.99
1679,305,"2026-05-02 23:24:25.92842",14.99
1678,305,"2026-05-02 23:24:14.763558",13.19
1677,304,"2026-05-02 21:51:06.042354",8.99
1676,304,"2026-05-02 21:50:54.399475",8.99
1675,303,"2026-05-02 21:49:52.683073",8.99
1674,303,"2026-05-02 21:49:48.200461",13.99
1673,303,"2026-05-02 21:49:36.973636",13.19
1672,303,"2026-05-02 21:49:22.414775",18.99
1671,302,"2026-05-02 21:48:43.306974",30.99
1670,302,"2026-05-02 21:48:32.582609",8.99
1669,302,"2026-05-02 21:47:59.599596",18.00
1668,302,"2026-05-02 21:47:42.056265",11.89
1667,108,"2026-05-02 21:46:08.107453",12.99
1666,108,"2026-05-02 21:45:51.980511",12.99
1665,62,"2026-05-02 21:44:34.035764",12.99
1664,62,"2026-05-02 21:43:23.497083",13.19
1663,62,"2026-05-02 21:43:13.21302",8.99
1662,127,"2026-05-02 21:41:19.287794",7.99
1661,127,"2026-05-02 21:41:08.264236",12.99
1660,115,"2026-05-02 21:39:48.209935",8.49
1659,115,"2026-05-02 21:39:37.170434",11.99
1658,115,"2026-05-02 21:39:20.512346",11.99
1657,9,"2026-05-02 21:38:03.916409",16.99
1656,9,"2026-05-02 21:37:56.225339",12.99
1655,9,"2026-05-02 21:37:43.914239",8.99
1654,121,"2026-05-02 21:35:50.727619",8.99
1653,205,"2026-05-02 21:35:23.65481",31.95
1652,205,"2026-05-02 21:35:13.190536",12.99
1651,205,"2026-05-02 21:35:03.50453",8.99
1650,272,"2026-05-01 14:10:55.619652",13.19
1649,272,"2026-05-01 14:10:47.046979",25.99
1648,272,"2026-05-01 14:10:27.951176",17.49
1647,272,"2026-05-01 14:10:19.087787",11.99
1646,42,"2026-05-01 14:09:12.027923",16.99
1645,42,"2026-05-01 14:08:58.445677",11.99
1644,42,"2026-05-01 14:08:51.014346",12.99
1643,97,"2026-05-01 14:07:48.017428",8.99
1642,97,"2026-05-01 14:07:00.933133",12.99
1641,107,"2026-05-01 14:05:44.477189",13.19
1640,107,"2026-05-01 14:05:34.248896",11.99
1639,145,"2026-05-01 14:04:10.538663",7.99
1638,145,"2026-05-01 14:04:01.803884",8.99
1637,250,"2026-05-01 14:02:50.443906",13.84
1636,250,"2026-05-01 14:02:32.069807",13.19
1635,250,"2026-05-01 14:02:10.439226",11.99
1634,38,"2026-05-01 14:00:44.463225",9.99
1633,38,"2026-05-01 14:00:25.140174",8.99
1632,38,"2026-05-01 14:00:12.224579",11.99
1631,142,"2026-05-01 13:59:02.463616",25.00
1630,142,"2026-05-01 13:58:18.137984",12.99
1629,85,"2026-05-01 13:57:26.711264",13.19
1628,85,"2026-05-01 13:56:59.044387",8.99
1627,85,"2026-05-01 13:56:50.768218",8.99
1626,85,"2026-05-01 13:56:43.325336",31.55
1625,101,"2026-05-01 13:55:54.210322",8.99
1624,87,"2026-05-01 13:54:55.685742",12.09
1623,153,"2026-05-01 13:53:45.273734",16.98
1622,153,"2026-05-01 13:53:35.732543",8.99
1621,161,"2026-04-30 20:20:53.742236",14.49
1620,161,"2026-04-30 20:19:53.248513",8.99
1619,163,"2026-04-30 20:19:01.676361",8.99
1618,166,"2026-04-30 20:17:41.714471",9.99
1617,166,"2026-04-30 20:17:39.991764",12.99
1616,167,"2026-04-30 20:16:42.84378",8.99
1615,167,"2026-04-30 20:16:07.279705",13.19
1614,198,"2026-04-29 22:30:04.847858",18.31
1613,198,"2026-04-29 22:29:44.991152",26.99
1612,198,"2026-04-29 22:29:33.537921",13.84
1611,244,"2026-04-29 22:28:47.162894",13.84
1610,244,"2026-04-29 22:28:35.187739",8.99
1609,168,"2026-04-29 22:27:53.109615",8.99
1608,168,"2026-04-29 22:27:44.54223",11.59
1607,127,"2026-04-29 22:26:46.016378",8.50
1606,127,"2026-04-29 22:26:31.504076",11.49
1605,301,"2026-04-28 19:28:10.904772",14.95
1604,301,"2026-04-28 19:27:59.040764",17.99
1603,301,"2026-04-28 19:27:50.947426",11.49
1602,300,"2026-04-28 19:26:50.530512",31.95
1601,300,"2026-04-28 19:26:38.174851",10.99
1600,300,"2026-04-28 19:26:31.678228",15.49
1599,170,"2026-04-28 19:25:31.615001",8.99
1598,171,"2026-04-28 19:24:50.671004",11.99
1597,171,"2026-04-28 19:24:35.305508",15.00
1596,171,"2026-04-28 19:24:26.587686",13.50
1595,172,"2026-04-28 19:23:48.365392",16.99
1594,172,"2026-04-28 19:23:24.642349",24.49
1593,173,"2026-04-28 19:22:29.036791",11.99
1592,173,"2026-04-28 19:22:27.662997",8.99
1591,173,"2026-04-28 19:22:25.372514",7.99
1590,174,"2026-04-28 19:21:40.133427",8.99
1589,174,"2026-04-28 19:21:28.230199",9.99
1588,299,"2026-04-27 20:05:28.633392",11.49
1587,299,"2026-04-27 20:05:23.909667",12.49
1586,299,"2026-04-27 20:04:56.742269",16.31
1585,299,"2026-04-27 20:04:48.076834",24.49
1584,298,"2026-04-27 20:03:25.231268",11.49
1583,298,"2026-04-27 20:03:20.614275",8.99
1582,298,"2026-04-27 20:03:14.670329",11.99
1581,298,"2026-04-27 20:03:09.570961",7.99
1580,298,"2026-04-27 20:03:02.753717",12.99
1579,298,"2026-04-27 20:02:53.987402",8.99
1578,297,"2026-04-27 20:02:08.801586",12.99
1577,297,"2026-04-27 20:02:04.614403",12.99
1576,297,"2026-04-27 20:01:56.221479",16.49
1575,296,"2026-04-27 20:01:14.97064",11.49
1574,296,"2026-04-27 20:00:25.503244",19.00
1573,296,"2026-04-27 20:00:19.404305",24.51
1572,233,"2026-04-27 19:59:07.10907",16.99
1571,233,"2026-04-27 19:58:55.553946",8.99
1570,207,"2026-04-27 19:58:16.564069",11.49
1569,207,"2026-04-27 19:57:44.740026",11.99
1568,207,"2026-04-27 19:57:22.486012",13.99
1567,192,"2026-04-27 19:56:25.364759",9.99
1566,192,"2026-04-27 19:56:11.705932",12.99
1565,192,"2026-04-27 19:55:58.611061",26.99
1564,27,"2026-04-26 20:37:22.903104",11.49
1563,27,"2026-04-26 20:37:18.07301",31.95
1562,27,"2026-04-26 20:37:01.524097",17.00
1561,27,"2026-04-26 20:36:39.516688",6.99
1560,285,"2026-04-26 20:35:04.683592",11.99
1559,285,"2026-04-26 20:34:51.974732",9.99
1558,285,"2026-04-26 20:34:40.700785",9.99
1557,100,"2026-04-26 20:32:49.882249",11.79
1556,100,"2026-04-26 20:32:26.865533",11.99
1555,295,"2026-04-26 11:09:57.032114",11.49
1554,295,"2026-04-26 11:09:50.932387",9.99
1553,295,"2026-04-26 11:09:41.388201",25.99
1552,295,"2026-04-26 11:09:21.630398",18.99
1551,295,"2026-04-26 11:09:12.320073",18.99
1550,294,"2026-04-26 11:08:25.172472",14.49
1549,294,"2026-04-26 11:08:09.848121",11.49
1548,294,"2026-04-26 11:07:59.071425",10.89
1547,293,"2026-04-26 11:07:13.263721",11.49
1546,293,"2026-04-26 11:07:09.75602",9.99
1545,293,"2026-04-26 11:06:59.163856",17.49
1544,293,"2026-04-26 11:06:50.719177",11.99
1543,293,"2026-04-26 11:06:39.33993",16.80
1542,292,"2026-04-26 11:06:03.464383",11.99
1541,292,"2026-04-26 11:03:54.720158",11.99
1540,292,"2026-04-26 11:03:31.818614",14.99
1539,292,"2026-04-26 11:03:19.455975",14.99
1538,292,"2026-04-26 11:03:05.734318",12.49
1537,291,"2026-04-26 11:01:25.198441",14.49
1536,291,"2026-04-26 11:01:19.733018",11.49
1535,291,"2026-04-26 11:01:13.212173",22.99
1534,232,"2026-04-25 22:33:22.378344",9.99
1533,232,"2026-04-25 22:32:56.062901",9.99
1532,232,"2026-04-25 22:32:47.177778",21.99
1531,242,"2026-04-25 22:32:02.38529",9.99
1530,242,"2026-04-25 22:31:33.995287",8.99
1529,244,"2026-04-25 22:30:42.961643",7.99
1528,244,"2026-04-25 22:30:27.661486",15.89
1527,244,"2026-04-25 22:30:19.535808",11.99
1526,175,"2026-04-25 22:29:45.460752",16.80
1525,175,"2026-04-25 22:29:38.726269",11.59
1524,175,"2026-04-25 22:29:12.111497",9.99
1523,290,"2026-04-25 21:17:03.996992",9.99
1522,290,"2026-04-25 21:17:01.570783",8.99
1521,290,"2026-04-25 21:16:45.802249",21.99
1520,290,"2026-04-25 21:16:36.837503",14.99
1519,290,"2026-04-25 21:16:29.402822",11.60
1518,289,"2026-04-25 21:15:30.360243",16.80
1517,289,"2026-04-25 21:15:21.900768",12.99
1516,289,"2026-04-25 21:15:12.400344",11.49
1515,289,"2026-04-25 21:15:10.469264",11.99
1514,289,"2026-04-25 21:15:04.035002",7.99
1513,288,"2026-04-25 21:14:07.016278",11.49
1512,288,"2026-04-25 21:13:34.926087",16.99
1511,6,"2026-04-24 20:58:51.681403",7.99
1510,6,"2026-04-24 20:58:46.547317",11.89
1509,6,"2026-04-24 20:58:36.653645",9.49
1508,18,"2026-04-24 20:56:39.29071",11.49
1507,18,"2026-04-24 20:56:32.434332",7.99
1506,18,"2026-04-24 20:56:21.920321",8.99
1505,237,"2026-04-24 20:54:53.186097",20.07
1504,237,"2026-04-24 20:54:02.265645",11.49
1503,237,"2026-04-24 20:53:49.118789",9.99
1502,194,"2026-04-24 20:47:17.090401",19.95
1501,194,"2026-04-24 20:47:02.034195",26.99
1500,25,"2026-04-24 20:45:32.735684",14.00
1499,50,"2026-04-24 08:34:56.555179",13.99
1498,50,"2026-04-24 08:34:38.900755",21.99
1497,156,"2026-04-24 08:33:37.420488",13.19
1496,156,"2026-04-24 08:33:29.924852",25.99
1495,156,"2026-04-24 08:33:21.412283",12.99
1494,156,"2026-04-24 08:33:05.176255",8.99
1493,65,"2026-04-24 08:32:18.835863",15.99
1492,65,"2026-04-24 08:32:08.252088",9.99
1491,251,"2026-04-24 08:31:00.00035",11.99
1490,251,"2026-04-24 08:30:50.62888",13.19
1489,287,"2026-04-24 08:30:08.718575",19.99
1488,287,"2026-04-24 08:29:59.873481",17.00
1487,287,"2026-04-24 08:29:46.500288",13.49
1486,286,"2026-04-24 08:28:52.896697",25.99
1485,286,"2026-04-24 08:28:46.066833",16.99
1484,286,"2026-04-24 08:28:37.380261",16.49
1483,93,"2026-04-22 20:50:50.205221",11.49
1482,93,"2026-04-22 20:50:21.349831",9.99
1481,59,"2026-04-22 20:49:04.429977",7.99
1480,59,"2026-04-22 20:48:53.179493",8.99
1479,226,"2026-04-22 20:47:43.083324",9.99
1478,226,"2026-04-22 20:47:31.288648",7.99
1477,285,"2026-04-22 20:46:24.912675",9.99
1476,285,"2026-04-22 20:45:46.054175",9.99
1475,285,"2026-04-22 20:45:13.51336",9.99
1474,285,"2026-04-22 20:44:48.888044",26.96
1473,285,"2026-04-22 20:44:41.462477",12.99
1472,284,"2026-04-22 20:43:29.947174",21.99
1471,284,"2026-04-22 20:42:51.497951",25.99
1470,284,"2026-04-22 20:42:37.962797",12.99
1469,283,"2026-04-22 20:41:38.599087",7.99
1468,283,"2026-04-22 20:40:55.340643",8.60
1467,283,"2026-04-22 20:40:35.981843",10.99
1466,282,"2026-04-21 20:54:43.217361",8.99
1465,282,"2026-04-21 20:54:39.069587",7.73
1464,282,"2026-04-21 20:54:30.774746",10.69
1463,281,"2026-04-21 20:53:29.423187",11.49
1462,281,"2026-04-21 20:53:23.666204",10.90
1461,281,"2026-04-21 20:53:14.054251",26.99
1460,280,"2026-04-21 20:52:12.863871",9.49
1459,280,"2026-04-21 20:51:58.2257",10.99
1458,279,"2026-04-21 20:51:09.173322",9.02
1457,279,"2026-04-21 20:51:01.347101",14.99
1456,278,"2026-04-21 20:49:56.927197",19.99
1455,278,"2026-04-21 20:49:50.692746",16.98
1454,277,"2026-04-21 20:48:44.977326",10.49
1453,277,"2026-04-21 20:48:34.846012",13.99
1452,202,"2026-04-21 20:47:33.592666",15.99
1451,182,"2026-04-21 20:46:38.714417",11.49
1450,182,"2026-04-21 20:46:36.583863",8.99
1449,182,"2026-04-21 20:46:29.409461",9.99
1448,171,"2026-04-21 20:45:47.847912",12.99
1447,171,"2026-04-21 20:45:40.217878",14.50
1446,159,"2026-04-21 20:44:47.690734",11.99
1445,159,"2026-04-21 20:44:40.113869",7.99
1444,167,"2026-04-21 20:44:05.949113",7.99
1443,167,"2026-04-21 20:43:36.520152",9.49
1442,167,"2026-04-21 20:43:31.112957",13.99
1441,175,"2026-04-21 20:42:28.548557",24.00
1440,175,"2026-04-21 20:42:04.569369",8.49
1439,175,"2026-04-21 20:41:57.012445",8.99
1438,263,"2026-04-21 20:40:49.443537",8.99
1437,263,"2026-04-21 20:40:42.924949",11.49
1436,259,"2026-04-20 21:38:28.715915",8.99
1435,259,"2026-04-20 21:38:16.514891",12.99
1434,259,"2026-04-20 21:38:06.984829",17.49
1433,151,"2026-04-20 21:35:53.817124",7.99
1432,151,"2026-04-20 21:35:42.587847",6.99
1431,144,"2026-04-20 21:34:14.38122",11.49
1430,138,"2026-04-20 21:32:38.926905",11.99
1429,135,"2026-04-20 21:31:56.382923",10.79
1428,135,"2026-04-20 21:31:47.890781",11.99
1427,130,"2026-04-20 21:30:37.697884",11.99
1426,275,"2026-04-19 19:34:21.628367",11.99
1425,275,"2026-04-19 19:34:06.888317",16.99
1424,274,"2026-04-19 19:33:28.633714",13.19
1423,274,"2026-04-19 19:33:12.213791",13.93
1422,274,"2026-04-19 19:33:01.558335",11.99
1421,273,"2026-04-19 19:32:08.666449",11.49
1420,273,"2026-04-19 19:31:59.7133",8.99
1419,273,"2026-04-19 19:31:49.732263",25.99
1418,272,"2026-04-19 19:30:49.173181",11.99
1417,272,"2026-04-19 19:30:41.160171",18.49
1416,272,"2026-04-19 19:30:18.868119",11.99
1415,271,"2026-04-19 19:29:09.743616",11.49
1414,271,"2026-04-19 19:29:05.28705",8.99
1413,270,"2026-04-19 19:28:19.569586",9.49
1412,270,"2026-04-19 19:28:07.734172",6.49
1411,123,"2026-04-19 19:21:39.985687",11.49
1410,123,"2026-04-19 19:21:19.154644",20.63
1409,123,"2026-04-19 19:21:08.56102",11.99
1408,122,"2026-04-19 19:20:15.42575",22.95
1407,122,"2026-04-19 19:19:59.602692",31.95
1406,120,"2026-04-19 19:18:37.846931",11.99
1405,113,"2026-04-19 19:17:07.843972",11.99
1404,113,"2026-04-19 19:16:58.415224",9.99
1403,113,"2026-04-19 19:16:14.820726",10.89
1402,108,"2026-04-19 19:14:55.684",11.49
1401,108,"2026-04-19 19:14:51.7199",11.99
1400,104,"2026-04-19 19:13:27.602745",21.99
1399,104,"2026-04-19 19:13:19.583099",8.99
1398,103,"2026-04-19 19:11:32.088267",13.50
1397,96,"2026-04-19 19:10:12.5177",12.49
1396,89,"2026-04-19 19:08:54.764064",11.49
1395,89,"2026-04-19 19:08:31.551948",12.99
1394,89,"2026-04-19 19:08:12.07127",21.99
1393,87,"2026-04-19 19:07:22.00444",31.95
1392,87,"2026-04-19 19:07:10.306386",8.99
1391,87,"2026-04-19 19:06:58.902106",11.99
1390,85,"2026-04-19 19:05:54.265604",8.99
1389,85,"2026-04-19 19:05:39.820795",11.99
1388,81,"2026-04-18 21:44:31.621632",9.99
1387,81,"2026-04-18 21:44:22.665212",9.99
1386,75,"2026-04-18 21:42:30.090221",9.99
1385,75,"2026-04-18 21:40:24.660798",8.99
1384,74,"2026-04-18 21:38:36.316643",8.99
1383,66,"2026-04-18 21:37:06.317108",16.39
1382,66,"2026-04-18 21:36:54.328424",8.99
1381,66,"2026-04-18 21:36:00.145623",8.99
1380,65,"2026-04-18 21:35:26.70033",9.99
1379,65,"2026-04-18 21:35:14.469754",9.99
1378,65,"2026-04-18 21:34:20.388074",8.99
1377,64,"2026-04-18 21:33:33.45975",8.99
1376,127,"2026-04-18 21:31:30.508873",20.07
1375,127,"2026-04-18 21:31:12.920091",28.00
1374,241,"2026-04-18 21:30:22.236277",13.84
1373,34,"2026-04-17 22:09:32.195133",8.99
1372,36,"2026-04-17 22:09:01.173006",8.99
1371,269,"2026-04-17 22:08:23.547233",8.99
1370,37,"2026-04-17 22:07:10.94916",8.99
1369,38,"2026-04-17 22:06:15.227735",21.99
1368,38,"2026-04-17 22:06:08.949772",10.99
1367,38,"2026-04-17 22:05:31.878612",11.99
1366,39,"2026-04-17 22:04:02.982135",13.99
1365,39,"2026-04-17 22:03:53.144638",8.99
1364,39,"2026-04-17 22:03:40.460127",25.00
1363,40,"2026-04-17 22:02:56.342301",11.99
1362,40,"2026-04-17 22:01:03.927905",8.99
1361,40,"2026-04-17 22:00:56.928945",7.99
1360,41,"2026-04-17 22:00:09.288644",19.99
1359,41,"2026-04-17 21:59:46.811574",14.99
1358,250,"2026-04-16 22:07:04.452838",13.99
1357,250,"2026-04-16 22:06:56.732453",14.00
1356,71,"2026-04-16 22:06:36.635749",13.99
1355,71,"2026-04-16 22:06:17.900774",16.49
1354,107,"2026-04-16 22:05:33.574515",11.99
1353,118,"2026-04-16 22:05:02.992443",11.49
1352,96,"2026-04-15 21:14:44.475643",10.99
1351,96,"2026-04-15 21:14:34.689227",8.99
1350,28,"2026-04-15 21:13:35.947949",12.85
1349,257,"2026-04-15 21:12:31.994667",12.99
1348,268,"2026-04-15 21:12:01.642801",12.00
1347,268,"2026-04-15 21:11:49.332438",9.99
1346,267,"2026-04-15 21:09:53.659226",14.49
1345,267,"2026-04-15 21:09:32.756665",13.93
1344,267,"2026-04-15 21:09:12.508209",11.99
1343,266,"2026-04-15 21:08:16.445121",12.99
1342,266,"2026-04-15 21:07:53.450389",8.99
1341,265,"2026-04-15 21:06:29.331398",12.99
1340,265,"2026-04-15 21:06:12.957333",8.99
1339,265,"2026-04-15 21:06:04.791742",10.90
1338,264,"2026-04-15 21:05:28.135541",8.99
1337,264,"2026-04-15 21:04:58.903621",10.45
1336,264,"2026-04-15 21:04:37.250877",6.99
1335,264,"2026-04-15 21:04:22.992432",13.84
1334,264,"2026-04-15 21:04:07.081914",15.81
1333,174,"2026-04-14 20:39:23.734132",11.99
1332,174,"2026-04-14 20:39:09.706308",8.99
1331,263,"2026-04-14 20:38:25.287927",8.49
1330,263,"2026-04-14 20:38:14.42706",15.99
1329,263,"2026-04-14 20:38:02.067723",31.95
1328,175,"2026-04-14 20:37:09.51537",8.99
1327,115,"2026-04-14 20:30:32.744392",11.99
1326,118,"2026-04-14 20:29:32.394207",21.99
1325,118,"2026-04-14 20:29:11.612664",11.49
1324,118,"2026-04-14 20:29:01.413314",8.99
1323,116,"2026-04-14 20:28:18.078787",8.99
1322,116,"2026-04-14 20:27:42.080991",12.99
1321,116,"2026-04-14 20:26:44.07881",9.99
1320,129,"2026-04-14 20:26:08.584898",19.49
1319,130,"2026-04-14 20:24:51.235557",8.99
1318,130,"2026-04-14 20:24:39.692143",21.99
1317,130,"2026-04-14 20:24:27.019849",8.99
1316,130,"2026-04-14 20:24:18.145427",7.99
1315,132,"2026-04-13 21:02:24.479818",7.99
1314,132,"2026-04-13 21:02:11.975733",8.99
1313,133,"2026-04-13 21:01:31.425455",14.49
1312,133,"2026-04-13 21:01:19.975746",7.99
1311,134,"2026-04-13 21:00:31.783426",8.99
1310,135,"2026-04-13 20:59:06.399995",7.99
1309,136,"2026-04-13 20:56:50.87904",11.49
1308,136,"2026-04-13 20:56:45.292436",14.49
1307,140,"2026-04-13 20:55:45.354754",8.99
1306,140,"2026-04-13 20:55:36.098563",7.49
1305,140,"2026-04-13 20:55:29.159419",21.99
1304,137,"2026-04-13 20:54:20.307899",11.99
1303,262,"2026-04-13 20:53:26.033751",14.49
1302,262,"2026-04-13 20:53:09.552549",13.39
1301,141,"2026-04-12 08:34:32.958781",11.99
1300,141,"2026-04-12 08:34:13.303037",16.31
1299,141,"2026-04-12 08:34:02.311006",21.99
1298,142,"2026-04-12 08:32:25.418786",11.49
1297,142,"2026-04-12 08:32:16.986385",11.99
1296,142,"2026-04-12 08:32:11.849274",11.99
1295,142,"2026-04-12 08:31:59.833984",8.99
1294,142,"2026-04-12 08:31:50.492553",7.99
1293,144,"2026-04-12 08:30:52.720152",13.99
1292,144,"2026-04-12 08:30:42.017711",11.99
1291,145,"2026-04-12 08:29:57.512715",11.99
1290,145,"2026-04-12 08:29:21.253468",7.99
1289,260,"2026-04-12 08:28:16.067857",18.00
1288,260,"2026-04-12 08:28:06.071417",25.99
1287,260,"2026-04-12 08:27:57.05168",25.99
1286,259,"2026-04-12 08:27:02.709927",10.99
1285,259,"2026-04-12 08:26:43.689744",5.49
1284,205,"2026-04-11 11:18:14.577739",11.49
1283,205,"2026-04-11 11:18:13.186843",11.99
1282,121,"2026-04-11 11:17:52.200499",11.49
1281,121,"2026-04-11 11:17:35.119632",11.99
1280,42,"2026-04-11 11:15:36.989508",11.99
1279,42,"2026-04-11 11:15:27.576313",11.49
1278,42,"2026-04-11 11:15:25.794478",8.99
1277,97,"2026-04-11 11:14:57.029515",11.49
1276,101,"2026-04-11 11:13:45.620002",31.95
1275,101,"2026-04-11 11:13:34.387265",19.99
1274,101,"2026-04-11 11:13:21.115011",11.99
1273,153,"2026-04-11 11:12:40.863956",24.95
1272,153,"2026-04-11 11:12:00.466028",11.99
1271,76,"2026-04-11 11:11:16.598763",10.80
1270,76,"2026-04-11 11:10:30.688508",11.99
1269,163,"2026-04-11 11:09:39.563816",16.99
1268,62,"2026-04-11 11:08:05.04793",10.00
1267,62,"2026-04-11 11:07:52.679781",24.00
1266,62,"2026-04-11 11:07:49.767234",11.99
1265,127,"2026-04-11 11:07:01.196831",10.00
1264,9,"2026-04-11 11:06:00.7319",16.99
1263,9,"2026-04-11 11:05:57.432059",11.99
1262,43,"2026-04-10 21:41:11.62068",14.00
1261,228,"2026-04-10 21:40:35.208647",7.99
1260,197,"2026-04-10 21:39:51.139724",11.99
1259,197,"2026-04-10 21:39:36.838427",14.49
1258,197,"2026-04-10 21:39:22.055366",9.99
1257,214,"2026-04-10 21:38:14.853995",16.99
1256,214,"2026-04-10 21:38:10.568723",11.99
1255,16,"2026-04-10 21:37:21.763309",20.42
1254,182,"2026-04-10 21:36:01.839566",7.99
1253,236,"2026-04-09 22:15:41.019603",24.00
1252,236,"2026-04-09 22:15:36.243446",9.99
1251,236,"2026-04-09 22:15:21.636323",9.99
1250,247,"2026-04-09 22:13:38.122569",38.50
1249,258,"2026-04-09 22:12:13.685198",13.99
1248,258,"2026-04-09 22:12:03.519569",11.99
1247,258,"2026-04-09 22:11:46.45215",11.99
1246,258,"2026-04-09 22:11:34.918102",14.49
1245,257,"2026-04-09 22:10:22.214276",11.49
1244,257,"2026-04-09 22:10:13.601929",24.00
1243,256,"2026-04-09 22:09:35.385958",13.99
1242,256,"2026-04-09 22:09:17.909842",24.95
1241,255,"2026-04-08 21:55:25.029037",26.99
1240,255,"2026-04-08 21:55:01.990858",25.99
1239,61,"2026-04-08 21:53:11.654136",13.99
1238,61,"2026-04-08 21:52:56.149431",6.93
1237,61,"2026-04-08 21:52:42.488852",8.99
1236,70,"2026-04-08 21:50:28.006358",11.99
1235,70,"2026-04-08 21:50:14.740367",16.99
1234,86,"2026-04-08 21:49:01.15696",8.99
1233,86,"2026-04-08 21:48:49.456477",12.99
1232,86,"2026-04-08 21:48:42.732161",13.50
1231,138,"2026-04-08 21:47:35.14105",16.99
1230,138,"2026-04-08 21:47:23.140268",21.99
1229,253,"2026-04-08 21:46:01.264762",12.99
1228,253,"2026-04-08 21:45:46.598882",24.00
1227,227,"2026-04-08 21:45:02.728929",8.99
1226,227,"2026-04-08 21:44:48.734457",11.99
1225,227,"2026-04-08 21:44:33.692645",7.99
1224,251,"2026-04-08 21:42:45.50952",13.99
1223,251,"2026-04-08 21:42:25.615507",25.99
1222,250,"2026-04-08 21:41:50.806188",12.85
1221,250,"2026-04-08 21:41:18.501298",18.99
1220,249,"2026-04-08 21:40:38.595868",15.00
1219,249,"2026-04-08 21:40:30.641342",12.99
1218,62,"2026-04-07 18:00:47.984551",13.99
1217,96,"2026-04-07 18:00:18.20864",13.99
1216,25,"2026-04-07 17:58:28.100126",13.50
1215,25,"2026-04-07 17:57:50.516985",13.99
1214,208,"2026-04-07 17:57:18.707872",24.00
1213,208,"2026-04-07 17:57:12.266895",25.99
1212,208,"2026-04-07 17:56:31.200183",13.99
1211,224,"2026-04-07 17:56:05.400418",13.99
1210,228,"2026-04-07 17:55:09.985187",11.99
1209,30,"2026-04-07 17:49:36.948787",13.99
1208,30,"2026-04-07 17:49:17.413333",12.99
1207,107,"2026-04-07 17:46:33.287015",13.99
1206,107,"2026-04-07 17:46:18.727443",7.99
1205,240,"2026-04-07 17:45:05.111836",9.99
1204,240,"2026-04-07 17:44:54.127933",9.99
1203,240,"2026-04-07 17:44:07.327429",16.98
1202,20,"2026-04-07 17:43:15.149108",17.49
1201,20,"2026-04-07 17:42:44.406766",9.99
1200,20,"2026-04-07 17:42:35.12427",8.99
1199,24,"2026-04-07 17:40:59.043672",7.99
1198,60,"2026-04-06 10:21:51.479909",16.99
1197,60,"2026-04-06 10:21:18.523948",12.99
1196,16,"2026-04-06 10:20:08.939879",14.00
1195,16,"2026-04-06 10:19:38.051691",9.99
1194,16,"2026-04-06 10:19:35.413036",9.99
1193,16,"2026-04-06 10:19:33.880077",9.99
1192,28,"2026-04-06 10:19:00.720157",19.99
1191,28,"2026-04-06 10:18:38.273064",13.50
1190,248,"2026-04-06 10:17:35.089272",8.99
1189,248,"2026-04-06 10:17:23.204515",9.99
1188,248,"2026-04-06 10:17:19.091407",9.99
1187,248,"2026-04-06 10:17:15.582098",9.99
1186,248,"2026-04-06 10:17:07.998018",24.00
1185,230,"2026-04-06 10:15:46.579578",11.49
1184,230,"2026-04-06 10:15:41.960919",9.49
1183,248,"2026-04-05 23:18:28.132778",21.99
1182,248,"2026-04-05 23:18:01.963062",9.49
1181,19,"2026-04-05 23:16:54.021354",16.99
1180,247,"2026-04-05 23:15:32.859204",18.00
1179,247,"2026-04-05 23:15:18.586728",5.49
1178,241,"2026-04-05 23:14:24.371967",24.00
1177,241,"2026-04-05 23:14:15.339673",13.49
1176,248,"2026-04-04 10:30:53.701486",18.49
1175,248,"2026-04-04 10:30:45.018797",9.49
1174,248,"2026-04-04 10:30:36.23496",19.95
1173,248,"2026-04-04 10:30:25.242784",15.99
1172,247,"2026-04-04 10:28:24.545789",12.95
1171,247,"2026-04-04 10:28:13.623784",12.00
1170,247,"2026-04-04 10:28:05.762426",14.99
1169,193,"2026-04-03 21:22:03.990555",17.99
1168,193,"2026-04-03 21:21:35.903997",9.99
1167,21,"2026-04-03 21:20:34.630695",9.49
1166,21,"2026-04-03 21:20:24.507252",14.49
